id,title
1387,19 J. Callsen-Bracker
1388,T. Civeja
1389,F. Schwarzholz
1390,L. Günther
1391,F. Winther
1392,D. Berisha
1393,Cheon Seong Hoon
1394,R. Gikiewicz
1395,T. Koubek
1396,D. Klein
1397,B. Bourigeaud
1398,G. Laborde
1399,H. Traoré
1400,21 C. Grenier
1401,L. Majer
1402,B. Santamaria
1403,B. Meling
1404,J. Martin
1405,A. Truffert
1406,M. Terrier
1407,S. Guirassy
1408,F. Tait
1409,M. Niang
1410,J. Doku
1411,N. Aguerd
1412,K. Sulemana
1413,L. Ugochukwu
1414,J. Gélin
1415,L. Assignon
1416,L. Badé
1417,J. Kadile
1418,M. Güçlü
1419,W. Omari
1420,A. Gomis
1421,R. Salin
1422,D. Alemdar
1423,P. Bonet
1424,O. Trejo
1425,Unai López
1426,19 Elustondo
1427,R. Nteka
1428,Isi
1429,Merquelanz
1430,Kévin Rodrigues
1431,Bebé
1432,Falcao
1433,Pozo
1434,I. Balliu
1435,18 R. Raţ
1436,17 Jordi Gómez
1437,Santi Comesaña
1438,Mario Suárez
1439,Fran García
1440,21 L. Ulloa
1441,20 Tito
1442,Álvaro García
1443,Sergi Guardiola
1444,Óscar Valentín
1445,P. Ciss
1446,Andrés Martín
1447,Catena
1448,Y. Qasmi
1449,Arratia
1450,Manu Navarro
1451,N. Maraš
1452,21 E. Velázquez
1453,21 Moreno
1454,Iker Recio
1455,De Tomás
1456,Mario Hernández
1457,Sergio Moreno
1458,E. Saveljich
1459,I. Arboleda
1460,S. Dimitrievski
1461,L. Zidane
1462,P. Zieliński
1463,Fabián
1464,G. Di Lorenzo
1465,A. Zambo Anguissa
1466,F. Ghoulam
1467,L. Insigne
1468,Mário Rui
1469,H. Lozano
1470,D. Mertens
1471,M. Politano
1472,D. Demme
1473,K. Malcuit
1474,S. Lobotka
1475,V. Osimhen
1476,E. Elmas
1477,A. Ounas
1478,L. Palmiero
1479,Z. Machach
1480,A. Petagna
1481,F. Costa
1482,A. Rrahmani
1483,K. Koulibaly
1484,Juan Jesus
1485,K. Manolas
1486,G. Gaetano
1487,A. Meret
1488,D. Ospina
1489,M. Antonio
1490,T. Souček
1491,V. Coufal
1492,A. Král
1493,Pablo Fornals
1494,A. Cresswell
1495,N. Vlašić
1496,A. Masuaku
1497,M. Noble
1498,D. Rice
1499,J. Bowen
1500,18 P. Evra
1501,20 P. Zabaleta
1502,A. Yarmolenko
1503,15 Nenê
1504,R. Fredericks
1505,K. Zouma
1506,S. Benrahma
1507,M. Lanzini
1508,17 Arbeloa
1509,C. Dawson
1510,A. Ogbonna
1511,I. Diop
1512,B. Johnson
1513,21 F. Balbuena
1514,H. Ashby
1515,A. Okoflex
1516,21 A. Diallo
1517,P. Ekwah Elimby
1518,Bernardo Rosa
1519,O. Ashley
1520,21 E. Longelo
1521,Mésaque Djú
1522,D. Chesters
1523,A. Alese
1524,A. Areola
1525,J. Baptiste
1526,L. Fabiański
1527,D. Randolph
1528,D. Martin
1529,M. Arnautović
1530,R. Soriano
1531,L. De Silvestri
1532,N. Domínguez
1533,21 R. Palacio
1534,N. Sansone
1535,M. Svanberg
1536,R. Orsolini
1537,J. Schouten
1538,G. Medel
1539,K. Michael
1540,I. Mbaye
1541,A. Olsen
1542,M. Barrow
1543,21 O. Okwonkwo
1544,21 C. Falletti
1545,F. Santander
1546,A. Hickey
1547,M. Dijks
1548,E. Vignato
1549,S. van Hooijdonk
1550,A. Soumaoro
1551,D. Falcinelli
1552,A. Theate
1553,K. Bonifazi
1554,21 V. Antov
1555,L. Binks
1556,M. Pagliuca
1557,G. Cangiano
1558,K. Urbański
1559,G. Corbo
1560,L. Skorupski
1561,F. Bardi
1562,A. Claude-Maurice
1563,Y. Atal
1564,M. Lemina
1565,A. Delort
1566,21 Danilo
1567,H. Boudaoui
1568,A. Gouiri
1569,H. Kamara
1570,K. Thuram
1571,18 W. Sneijder
1572,P. Rosario
1573,M. Schneiderlin
1574,K. Dolberg
1575,J. Kluivert
1576,J. Lotomba
1577,M. Bard
1578,C. Stengs
1579,Dante
1580,J. Todibo
1581,Robson Bambu
1582,I. Sacko
1583,L. Da Cunha
1584,F. Daniliuc
1585,E. Guessand
1586,A. Sotona
1587,J. Smith
1588,W. Benítez
1589,21 Y. Cardinale
1590,T. Boulhendi
1591,M. Bułka
1592,R. Skov
1593,A. Kramarić
1594,S. Rudy
1595,18 E. Polański
1596,P. Kadeřábek
1597,M. Gaćinović
1598,F. Grillitsch
1599,J. Bruun Larsen
1600,C. Baumgartner
1601,K. Vogt
1602,D. Raum
1603,I. Bebou
1604,D. Samassékou
1605,M. Dabbur
1606,H. Nordtveit
1607,S. Adamyan
1608,A. Stiller
1609,16 K. Kurányi
1610,D. Geiger
1611,K. Akpoguma
1612,J. Brenet
1613,M. John
1614,K. Adams Nuhu
1615,E. Bičakčić
1616,C. Richards
1617,G. Rutter
1618,B. Hübner
1619,M. Bogarde
1620,S. Posch
1621,N. König
1622,O. Baumann
1623,P. Pentke
1624,20 A. Stolz
1625,N. Noll
1626,L. Philipp
1627,Cucurella
1628,Y. Bissouma
1629,E. Mwepu
1630,P. Groß
1631,A. Lallana
1632,A. Mac Allister
1633,S. March
1634,J. Moder
1635,N. Maupay
1636,L. Trossard
1637,D. Welbeck
1638,J. Veltman
1639,P. Tau
1640,J. Locadia
1641,T. Lamptey
1642,18 L. Rosenior
1643,S. Alzate
1644,L. Dunk
1645,T. Richards
1646,13 Vicente
1647,A. Webster
1648,A. Connolly
1649,D. Burn
1650,H. Roberts
1651,T. Băluță
1652,S. Duffy
1653,A. Moran
1654,U. Eneme-Ella
1655,J. Sarmiento
1656,O. Offiah
1657,A. Tsoungui
1658,J. Furlong
1659,Z. Emmerson
1660,Robert Sanchéz
1661,J. Steele
1662,K. Scherpen
1663,M. Faraoni
1664,Miguel Veloso
1665,A. Barák
1666,21 E. Badu
1667,M. Hongla
1668,D. Lazović
1669,A. Tameze
1670,21 L. Vitale
1671,21 K. Laribi
1672,I. Ilić
1673,D. Bessa
1674,K. Rüegg
1675,A. Ragusa
1676,21 A. Almici
1677,N. Kalinić
1678,G. Frabotta
1679,K. Lasagna
1680,S. Di Carmine
1681,P. Dawidowicz
1682,G. Caprari
1683,21 S. Bocchetti
1684,M. Cancellieri
1685,F. Ceccherini
1686,21 A. Danzi
1687,21 G. Pazzini
1688,N. Casale
1689,K. Günter
1690,B. Šutalo
1691,Y. Çetin
1692,G. Magnani
1693,L. Tupta
1694,16 L. Toni
1695,P. Yeboah
1696,15 F. Boni
1697,L. Montipò
1698,A. Berardi
1699,I. Pandur
1700,R. Rodríguez
1701,C. Ansaldi
1702,D. Baselli
1703,D. Praet
1704,R. Mandragora
1705,T. Rincón
1706,S. Lukić
1707,S. Zaza
1708,A. Belotti
1709,O. Aina
1710,S. Verdi
1711,K. Linetty
1712,M. Pjaca
1713,T. Pobega
1714,M. Vojvoda
1715,Iago Falqué
1716,21 N. Nkoulou
1717,A. Sanabria
1718,J. Brekalo
1719,D. Zima
1720,A. Izzo
1721,16 Amauri
1722,W. Singo
1723,Bremer
1724,S. Edera
1725,K. Djidji
1726,A. Buongiorno
1727,08 A. Recoba
1728,K. Horváth
1729,18 N. Burdisso
1730,M. Warming
1731,I. Karamoko
1732,B. Kone
1733,T. Baeten
1734,V. Millico
1735,V. Milinković-Savić
1736,21 S. Ujkani
1737,E. Berisha
1738,D. Suárez
1739,N. Maksimović
1740,J. Silva
1741,J. Jankto
1742,Vitolo
1743,A. Nyom
1744,19 M. Flamini
1745,M. Arambarri
1746,Timor
1747,20 Markel Bergara
1748,M. Olivera
1749,Aleñá
1750,E. Ünal
1751,D. Djené
1752,Sandro
1753,Mata
1754,Florentino
1755,Chema Rodríguez
1756,18 D. Díaz
1757,J. Macías
1758,E. Cabaco
1759,Jorge Cuenca
1760,Juan Iglesias
1761,S. Mitrović
1762,Algobia
1763,Darío Poveda
1764,John Patrick
1765,Alex Rodríguez
1766,A. Akurugu
1767,David Soria
1768,Rubén Yáñez
1769,Diego Conde
1770,21 Álex Dos Santos
1771,J. García
1772,Embarba
1773,Sergi Darder
1774,Aleix Vidal
1775,Y. Herrera
1776,20 Granero
1777,Fran Mérida
1778,K. Bare
1779,Puado
1780,Adrià Pedrosa
1781,Manu Morlanes
1782,Wu Lei
1783,19 Sergio García
1784,Melendo
1785,David López
1786,Dídac Vilà
1787,Calero
1788,Nico Melamed
1789,L. Dimata
1790,20 Iturraspe
1791,Óscar Gil
1792,Miguelón
1793,Loren
1794,L. Cabrera
1795,Vadillo
1796,Gori
1797,Sergi Gómez
1798,Jofre Carreras
1799,Nabil Touaizi
1800,Svensson
1801,O. El Hilali
1802,Recasens
1803,Oier
1804,Joan García
1805,Fortuño
1806,M. Cornet
1807,A. Westwood
1808,17 J. Barton
1809,J. Brownhill
1810,J. Guðmundsson
1811,M. Lowton
1812,D. McNeil
1813,C. Taylor
1814,J. Cork
1815,A. Barnes
1816,M. Vydra
1817,D. Stephens
1818,C. Wood
1819,E. Pieters
1820,J. Rodriguez
1821,J. Tarkowski
1822,A. Lennon
1823,P. Bardsley
1824,C. Roberts
1825,B. Mee
1826,A. Gomez Mancini
1827,19 P. Crouch
1828,A. Glennon
1829,K. Long
1830,21 W. Rickard
1831,J. Bedeau
1832,L. Richardson
1833,19 T. Chakwana
1834,M. Thompson
1835,19 M. Blair
1836,R. Harker
1837,B. Thomas
1838,N. Pope
1839,17 P. Robinson
1840,W. Hennessey
1841,W. Norris
1842,Raphinha
1843,K. Phillips
1844,Rodrigo
1845,S. Dallas
1846,M. Klich
1847,Junior Firpo
1848,21 Pablo Hernández
1849,D. James
1850,P. Bamford
1851,J. Harrison
1852,A. Forshaw
1853,L. Ayling
1854,T. Roberts
1855,J. Shackleton
1856,Diego Llorente
1857,21 G. Berardi
1858,21 O. Bouy
1859,R. Koch
1860,L. Bate
1861,P. Struijk
1862,L. Cooper
1863,S. Greenwood
1864,J. Gelhardt
1865,C. Summerville
1866,L. McCarron
1867,S. McGurk
1868,C. Drameh
1869,J. Jenkins
1870,L. Hjelde
1871,A. Miller
1872,C. Cresswell
1873,I. Meslier
1874,K. Klaesson
1875,21 E. Caprile
1876,D. van den Heuvel
1877,R. Tapia
1878,Iago Aspas
1879,O. Yokuşlu
1880,Denis Suárez
1881,Santi Mina
1882,A. Solari
1883,Fran Beltrán
1884,Javi Galán
1885,Nolito
1886,F. Cervi
1887,Brais Méndez
1888,Cedric Teguía
1889,J. Murillo
1890,Hugo Mallo
1891,Kevin
1892,Carbonell
1893,21 F. Ferreyra
1894,21 K. Soni
1895,20 Dani Molina
1896,J. Holsgrove
1897,N. Araújo
1898,Miguel Baeza
1899,José Fontán
1900,Iker Losada
1901,Javi Gómez
1902,Alfon
1903,J. Aidoo
1904,Carlos Beitia
1905,Thiago Galhardo
1906,Álex Martín
1907,Javi Castro
1908,Diego Pampín
1909,Lautaro
1910,Carlos Domínguez
1911,19 Robert Costa
1912,Rubén Blanco
1913,21 Sergio
1914,M. Dituro
1915,Roberto Torres
1916,E. Ávila
1917,Rubén García
1918,Cote
1919,D. Brašanac
1920,Iñigo Pérez
1921,Moncayola
1922,21 J. Calleri
1923,21 F. Roncaglia
1924,21 Adrián López
1925,Rober Ibáñez
1926,Kike García
1927,Nacho Vidal
1928,Ontiveros
1929,Lucas Torró
1930,Javi Martínez
1931,21 Otegui
1932,20 Lillo
1933,Jaume Grau
1934,18 Javi Flaño
1935,David García
1936,Kike Barja
1937,Manu Sánchez
1938,Aridane
1939,Aimar Oroz
1940,A. Budimir
1941,Ramalho
1942,Unai García
1943,Areso
1944,Diego Moreno
1945,Iker Benito
1946,Iván Bravo
1947,Barbero
1948,21 Rubén
1949,Juan Pérez
1950,21 Iván Martínez
1951,Pablo Valencia
1952,W. Cyprien
1953,L. Blas
1954,19 E. Sala
1955,21 M. Abeid
1956,S. Corchia
1957,Fábio
1958,Andrei Girotto
1959,M. Simon
1960,A. Limbombe
1961,Pedro Chirivella
1962,M. Coco
1963,17 L. Cana
1964,S. Moutoussamy
1965,D. Appiah
1966,O. Bukari
1967,N. Pallois
1968,R. Kolo Muani
1969,R. Pereira de Sa
1970,20 Y. El Ghanassy
1971,J. Castelletto
1972,C. Traoré
1973,R. Emond
1974,21 A. Dabo
1975,J. Augustin
1976,K. Coulibaly
1977,Q. Merlin
1978,W. Geubbels
1979,G. Manvelyan
1980,Santiago Eneme
1981,M. Wagué
1982,21 A. Walongwa
1983,A. Sylla
1984,Y. M'Bemba
1985,A. Lafont
1986,D. Petrić
1987,L. Bonelli
1988,R. Descamps
1989,Luis Milla
1990,Escudero
1991,Rochina
1992,D. Machís
1993,S. Arias
1994,Puertas
1995,Montoro
1996,21 Álex Martínez
1997,M. Gonalons
1998,Víctor Díaz
1999,Monchu
2000,R. Azeez
2001,Quini
2002,Carlos Neva
2003,Y. Eteki
2004,C. Bacca
2005,Alberto Soro
2006,19 Baena
2007,Jorge Molina
2008,L. Abram
2009,Pepe Sánchez
2010,21 Aranda
2011,Isma Ruiz
2012,Domingos Duarte
2013,Germán
2014,21 Nuha
2015,21 E. Abedini
2016,N. Lozano
2017,Echu
2018,Sergio Barcia
2019,Torrente
2020,Aarón
2021,Luís Maximiano
2022,João Costa
2023,Ángel Jiménez
2024,J. Obi
2025,L. Coulibaly
2026,F. Ribéry
2027,M. Coulibaly
2028,20 A. Cerci
2029,L. Capezzi
2030,R. Gagliolo
2031,F. Di Tacchio
2032,20 E. Calaiò
2033,M. Ruggeri
2034,F. Veseli
2035,P. Jaroszyński
2036,S. Strandberg
2037,R. Aya
2038,Simy
2039,F. Bonazzoli
2040,20 T. Heurtaux
2041,G. Kastanos
2042,M. Đurić
2043,W. Kechrida
2044,L. Ranieri
2045,E. Vergani
2046,N. Gyömbér
2047,L. Bogdan
2048,C. Gondo
2049,F. Delli Carri
2050,V. Belec
2051,V. Fiorillo
2052,Fransérgio
2053,Y. Adli
2054,21 H. Ben Arfa
2055,Hwang Ui Jo
2056,Otávio
2057,L. Benito
2058,J. Briand
2059,G. Mensah
2060,R. Oudin
2061,A. Elis
2062,16 Jussiê
2063,19 M. Gajić
2064,M. Zerkane
2065,S. Kalu
2066,18 J. Toulalan
2067,J. Onana
2068,19 J. Plašil
2069,L. Koscielny
2070,I. Sissokho
2071,21 M. Poundjé
2072,T. Lacoux
2073,T. Pembélé
2074,P. Baysse
2075,E. Kwateng
2076,J. Dilrosun
2077,J. Maja
2078,Mexer
2079,21 V. Jovanović
2080,Ricardo Mangas
2081,S. Gregersen
2082,S. Mara
2083,A. Traoré
2084,D. Bakwa
2085,M. Bokele
2086,A. Medioub
2087,21 David Cardoso
2088,B. Costil
2089,D. Rouyard
2090,G. Poussin
2091,T. Malbec
2092,P. Capelle
2093,A. Fulgini
2094,T. Mangani
2095,A. Bobichon
2096,19 C. N'Doye
2097,M. Pereira Lage
2098,V. Manceau
2099,C. Ninga
2100,S. Doumbia
2101,21 T. Touré
2102,S. Thioub
2103,S. Boufal
2104,21 L. Diony
2105,S. Bahoken
2106,J. Cabot
2107,I. Traoré
2108,A. Ounahi
2109,Z. Ould Khaled
2110,N. Fatar
2111,B. Brahimi
2112,E. Ebosse
2113,W. Taïbi
2114,R. Thomas
2115,F. El Melali
2116,21 Y. Fortuné
2117,M. Cho
2118,21 P. Diaw
2119,N. Nadje
2120,K. Boma
2121,21 K. Mouanga
2122,P. Bernardoni
2123,21 L. Butelle
2124,A. Mandrea
2125,A. Candreva
2126,V. Verre
2127,Adrien Silva
2128,M. Thorsby
2129,A. Ekdal
2130,M. Damsgaard
2131,17 A. Palombo
2132,21 Dodô
2133,21 G. Ramírez
2134,B. Bereszyński
2135,F. Quagliarella
2136,Ronaldo Vieira
2137,F. Caputo
2138,M. Ihattaren
2139,F. Depaoli
2140,M. Gabbiadini
2141,T. Augello
2142,A. La Gumina
2143,N. Murru
2144,M. Léris
2145,E. Torregrossa
2146,M. Yoshida
2147,17 A. Cassano
2148,A. Ferrari
2149,K. Askildsen
2150,21 V. Regini
2151,O. Colley
2152,R. Drăgușin
2153,R. Ciervo
2154,Kaique Rocha
2155,J. Chabot
2156,E. Audero
2157,N. Ravaglia
2158,M. Ritchie
2159,19 M. Diamé
2160,J. Hendrick
2161,F. Schär
2162,M. Almirón
2163,J. Shelvey
2164,J. Willock
2165,C. Wilson
2166,17 C. Tioté
2167,R. Fraser
2168,J. Murphy
2169,E. Krafth
2170,21 H. Saivet
2171,O. Boumal
2172,I. Hayden
2173,S. Longstaff
2174,A. Saint-Maximin
2175,Joelinton
2176,J. Lewis
2177,Manquillo
2178,P. Dummett
2179,D. Gayle
2180,21 A. Carroll
2181,C. Clark
2182,A. Thurgate
2183,B. Kantarovski
2184,21 R. O'Donovan
2185,S. Muñoz
2186,21 M. Neill
2187,J. Lascelles
2188,M. Sangare
2189,F. Fernández
2190,21 J. White
2191,J. Young
2192,11 S. Campbell
2193,E. Anderson
2194,D. Ingham
2195,V. Yuel
2196,L. Mauragis
2197,Daniel Penha
2198,21 K. Scott
2199,R. Savage
2200,K. Petratos
2201,B. Mikeltadze
2202,19 N. Cowburn
2203,M. Bondswell
2204,C. Wiggett
2205,S. Silvera
2206,21 Y. Touré
2207,B. Archbold
2208,M. Dúbravka
2209,21 N. Boogaard
2210,K. Darlow
2211,M. Gillespie
2212,F. Woodman
2213,D. Langley
2214,N. James
2215,A. Thomasson
2216,D. Liénard
2217,K. Gameiro
2218,J. Bellegarde
2219,F. Guilbert
2220,J. Aholou
2221,A. Caci
2222,A. Djiku
2223,S. Prcić
2224,20 B. Corgnet
2225,M. Waris
2226,I. Sissoko
2227,L. Ajorque
2228,H. Diallo
2229,M. Le Marchand
2230,L. Mothiba
2231,K. Fila
2232,20 J. Grimm
2233,M. Sahi
2234,21 L. Koné
2235,M. Siby
2236,L. Perrin
2237,G. Nyamsi
2238,H. Diarra
2239,M. Elimbi
2240,M. Sels
2241,E. Kawashima
2242,P. Lees-Melou
2243,M. Normann
2244,M. Rashica
2245,K. McLean
2246,L. Rupp
2247,B. Williams
2248,S. Byram
2249,C. Tzolis
2250,D. Giannoulis
2251,B. Gilmour
2252,J. Sørensen
2253,21 J. Drmić
2254,J. Sargent
2255,T. Pukki
2256,T. Cantwell
2257,M. Aarons
2258,K. Dowell
2259,P. Płacheta
2260,O. Kabak
2261,B. Mumba
2262,G. Hanley
2263,B. Gibson
2264,A. Idah
2265,L. Gibbs
2266,A. Omobamidele
2267,T. Klose
2268,C. Zimmermann
2269,T. Dickson-Peters
2270,F. Clarke
2271,R. Bushiri
2272,T. Krul
2273,A. Gunn
2274,21 A. Oxborough
2275,M. McGovern
2276,A. Mair
2277,J. McCracken
2278,R. Faivre
2279,21 P. Lasne
2280,J. Uronen
2281,R. Del Castillo
2282,J. Faussurier
2283,F. Honorat
2284,H. Belkebla
2285,S. Mounié
2286,R. Pierre-Gabriel
2287,21 L. Baal
2288,19 T. Ayasse
2289,21 F. N'Goma
2290,I. Cardona
2291,C. Hérelle
2292,H. Mbock
2293,H. Magnetti
2294,L. Agoumé
2295,B. Chardonnet
2296,20 D. Kiki
2297,J. Duverne
2298,16 M. Platje
2299,J. Le Douaron
2300,16 G. Lorenzi
2301,Y. Badji
2302,D. Bain
2303,R. Saïd
2304,G. Larsonneur
2305,M. Bizot
2306,07 P. Sarr
2307,21 M. Hassen
2308,S. Cibois
2309,J. Clauss
2310,G. Kakuta
2311,F. Sotoca
2312,C. Doucouré
2313,M. Haïdara
2314,D. Machado
2315,P. Frankowski
2316,C. Jean
2317,I. Ganago
2318,19 A. Bencharki
2319,Y. Cahuzac
2320,F. Medina
2321,J. Gradit
2322,W. Saïd
2323,A. Kalimuendo
2324,J. Keita
2325,I. Boura
2326,C. Boli
2327,K. Danso
2328,20 M. Madri
2329,C. Wooh
2330,A. Oudjani
2331,David Costa
2332,21 Z. Diallo
2333,18 M. Fofana
2334,21 A. Louveau
2335,W. Faríñez
2336,J. Leca
2337,V. Lesieur
2338,Y. Pandor
2339,V. Berisha
2340,T. Foket
2341,Moreto Cassamá
2342,M. Cafaro
2343,G. Konan
2344,A. Zeneli
2345,M. Doumbia
2346,A. Matusiwa
2347,M. Munetsi
2348,D. Lopy
2349,N. Mbuku
2350,M. van Bergen
2351,A. Donis
2352,F. Doucouré
2353,Y. Abdelhamid
2354,I. Kebbal
2355,A. Flips
2356,E. Touré
2357,A. Gravillon
2358,W. Faes
2359,S. Sissoko
2360,F. Hornby
2361,H. Ekitike
2362,B. Locko
2363,21 T. Nkada
2364,N. Koffi
2365,M. Mbow
2366,N. Penneteau
2367,Y. Diouf
2368,P. Rajković
2369,M. Lopez
2370,D. Berardi
2371,A. Harroui
2372,K. Ayhan
2373,Matheus Henrique
2374,Pedro Obiang
2375,D. Frattesi
2376,J. Boga
2377,H. Traorè
2378,F. Đuričić
2379,G. Defrel
2380,F. Magnanelli
2381,Rogério
2382,L. Haraslín
2383,C. Adjapong
2384,V. Chiricheș
2385,M. Müldür
2386,J. Toljan
2387,G. Raspadori
2388,F. Ricci
2389,G. Scamacca
2390,G. Kyriakopoulos
2391,F. Peluso
2392,20 A. Matri
2393,F. Romagna
2394,G. Ferrari
2395,E. Goldaniga
2396,A. Consigli
2397,G. Pegolo
2398,S. Turati
2399,L. Milivojević
2400,J. Schlupp
2401,J. McArthur
2402,J. Ayew
2403,W. Zaha
2404,W. Hughes
2405,O. Edouard
2406,C. Kouyaté
2407,N. Clyne
2408,E. Eze
2409,J. Riedewald
2410,C. Gallagher
2411,M. Olise
2412,19 B. Sako
2413,J. Ward
2414,C. Benteke
2415,J. Andersen
2416,J. Mateta
2417,T. Mitchell
2418,M. Kelly
2419,21 D. Boateng
2420,M. Guéhi
2421,J. Jach
2422,N. Ferguson
2423,J. Montes
2424,S. Banks
2425,J. Rak-Sakyi
2426,J. Tomkins
2427,21 L. Dreher
2428,N. Kirby
2429,21 B. Aveiro
2430,16 B. Hangeland
2431,R. Street
2432,R. Hannam
2433,Guaita
2434,J. Butland
2435,R. Matthews
2436,18 Diego Cavalieri
2437,19 D. Henry
2438,Álex Fernández
2439,21 A. Fernández
2440,Iza Carcelén
2441,A. Espino
2442,F. Andone
2443,José Mari
2444,Negredo
2445,J. Jønsson
2446,Iván Alejo
2447,Salvi Sánchez
2448,Akapo
2449,Fali
2450,Alberto Perea
2451,Juan Cala
2452,Rubén Sobrino
2453,T. Alarcón
2454,A. Lozano
2455,Álvaro Jiménez
2456,F. Malbašić
2457,M. Osmajić
2458,S. Arzamendia
2459,Martín Calderón
2460,21 Jurado
2461,21 L. Quezada
2462,Garrido
2463,Marcos Mauro
2464,21 D. Jovanović
2465,18 Moha
2466,Chapela
2467,17 Dani Güiza
2468,21 Javi Navarro
2469,D. Gudelj
2470,Bastida
2471,V. Haroyan
2472,L. Spatz
2473,18 K. Sankaré
2474,S. Erimuya
2475,Víctor Chust
2476,10 Tristán
2477,J. Ledesma
2478,David Gil
2479,J. Flere
2480,Dani Rodríguez
2481,Jaume Costa
2482,15 Albert Riera
2483,R. Battaglia
2484,Salva Sevilla
2485,A. Ndiaye
2486,Aleix Febas
2487,Antonio Sánchez
2488,Ruiz de Galarreta
2489,Pablo Maffeo
2490,Kangin Lee
2491,Brian Oliván
2492,Ángel
2493,T. Kubo
2494,L. Júnior
2495,Abdón Prats
2496,I. Baba
2497,M. Valjent
2498,20 Marc Pedraza
2499,Fer Niño
2500,Jordi Mboula
2501,Raillo
2502,Joan Sastre
2503,A. Sedlar
2504,Llabrés
2505,F. Russo
2506,V. De Baunbag
2507,I. Diabate
2508,Pep Gayà
2509,21 Buenacasa
2510,Pablo Gálvez
2511,Manolo Reina
2512,Pere Joan
2513,Leo Román
2514,D. Greif
2515,E. Skhiri
2516,J. Hector
2517,O. Duda
2518,M. Uth
2519,S. Özcan
2520,D. Ljubicic
2521,F. Kainz
2522,19 M. Lehmann
2523,K. Ehizibue
2524,L. Schaub
2525,J. Thielmann
2526,A. Modeste
2527,B. Schmitz
2528,K. Schindler
2529,N. Hauptmann
2530,R. Czichos
2531,J. Horn
2532,S. Andersson
2533,T. Hübers
2534,N. Katterbach
2535,Jorge Meré
2536,T. Ostrák
2537,21 F. Sørensen
2538,M. Sponsel
2539,L. Kilian
2540,J. Castrop
2541,T. Lemperle
2542,M. Obuz
2543,João Queirós
2544,S. Čestić
2545,M. Schwäbe
2546,T. Horn
2547,20 T. Kessler
2548,M. Köbbing
2549,J. Urbig
2550,21 G. Castro
2551,W. Endo
2552,O. Mangala
2553,D. Didavi
2554,Silas
2555,B. Sosa
2556,C. Führich
2557,P. Förster
2558,P. Klement
2559,P. Stenzel
2560,E. Thommy
2561,S. Kalajdžić
2562,N. Nartey
2563,M. Kempf
2564,W. Anton
2565,O. Marmoush
2566,E. Millot
2567,T. Coulibaly
2568,20 M. Gómez
2569,R. Massimo
2570,N. Ahamada
2571,M. Klimowicz
2572,C. Mola
2573,H. Ito
2574,O. Beyaz
2575,K. Mavropanos
2576,A. Karazor
2577,H. Al Ghaddioui
2578,J. Meyer
2579,W. Faghir
2580,L. Egloff
2581,M. Cissé
2582,A. Kuol
2583,F. Müller
2584,F. Bredlow
2585,M. Kruse
2586,C. Trimmel
2587,K. Möhwald
2588,L. Öztunalı
2589,B. Oczipka
2590,G. Prömel
2591,A. Voglsammer
2592,N. Gießelmann
2593,G. Haraguchi
2594,P. Wszołek
2595,T. Puchacz
2596,19 F. Schönheim
2597,S. Becker
2598,T. Awoniyi
2599,K. Endo
2600,C. Teuchert
2601,R. Khedira
2602,M. Friedrich
2603,A. Ujah
2604,K. Behrens
2605,S. Abdullahi
2606,F. Schneider
2607,R. Knoche
2608,P. Jaeckel
2609,R. van Drongelen
2610,T. Baumgartl
2611,L. Dehl
2612,M. Bruns
2613,A. Luthe
2614,F. Rønnow
2615,J. Busk
2616,J. Dudziak
2617,J. Willems
2618,P. Seguin
2619,19 R. Hilbert
2620,H. Nielsen
2621,N. Viergever
2622,20 M. Caligiuri
2623,A. Fein
2624,J. Green
2625,16 Z. Lam
2626,M. Christiansen
2627,B. Hrgota
2628,N. Seufert
2629,S. Griesbeck
2630,L. Itter
2631,C. Itten
2632,19 L. Ayçiçek
2633,M. Meyerhöfer
2634,J. Leweling
2635,G. Jung
2636,J. Ngankam
2637,H. Sarpei
2638,T. Tillman
2639,20 S. Parker
2640,J. Hoogma
2641,E. Berggreen
2642,D. Abiama
2643,R. Kehr
2644,S. Asta
2645,M. Bauer
2646,M. Torlak
2647,A. Barry
2648,E. Kratzer
2649,S. Burchert
2650,M. Funk
2651,L. Schaffran
2652,V. Kovalenko
2653,J. Sala
2654,K. Amian
2655,21 M. Ricci
2656,D. Verde
2657,A. Reca
2658,S. Bastoni
2659,G. Maggiore
2660,M. Bourabia
2661,K. Agudelo
2662,L. Vignali
2663,M. Nzola
2664,19 P. Granoche
2665,E. Salcedo
2666,Léo Sena
2667,18 A. Gilardino
2668,R. Manaj
2669,Salva Ferrer
2670,A. Sher
2671,21 G. Mastinu
2672,E. Gyasi
2673,J. Antiste
2674,21 A. Galabinov
2675,D. Strelec
2676,E. Colley
2677,M. Erlić
2678,D. Nikolaou
2679,E. Capradossi
2680,P. Hristov
2681,J. Zoet
2682,I. Provedel
2683,20 D. Bassi
2684,21 Rafael
2685,T. Krapikas
2686,P. Zovko
2687,19 M. Pasqual
2688,S. Żurkowski
2689,L. Štulac
2690,F. Bandinelli
2691,N. Haas
2692,19 M. Brighi
2693,F. Di Francesco
2694,P. Stojanović
2695,21 L. Antonelli
2696,N. Bajrami
2697,L. Henderson
2698,S. Moreo
2699,R. Fiamozzi
2700,L. Mancuso
2701,S. Ricci
2702,20 A. Picchi
2703,S. Luperto
